,date,station_number,month,mean_temp,mean_dew_point,mean_sealevel_pressure,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,snow,max_temperature_explicit_enc,day_of_year,day_of_week
82653,2005-08-22,725305,8,65.5999984741211,53.79999923706055,1017.2999877929688,10.0,6.400000095367432,12.0,55.900001525878906,0.0,0,0.0,234,0
82712,2005-11-15,725327,11,45.70000076293945,45.5,1012.0999755859376,4.599999904632568,8.699999809265137,15.899999618530272,41.0,0.2300000041723251,1,0.0,319,1
82718,2005-03-07,725316,3,49.20000076293945,37.70000076293945,1001.7000122070312,9.800000190734863,16.299999237060547,21.0,35.599998474121094,0.0799999982118606,0,1.0,66,0
82742,2005-02-25,725330,2,27.899999618530277,22.100000381469727,1020.9000244140624,7.800000190734863,8.300000190734863,15.0,21.0,0.0,1,0.0,56,4
82743,2005-11-06,725305,11,51.5,46.900001525878906,1008.7999877929688,7.300000190734863,10.699999809265137,20.0,44.59999847412109,0.5699999928474426,0,1.0,310,6
82747,2005-10-09,725330,10,50.70000076293945,40.400001525878906,1017.7999877929688,10.0,8.0,14.0,42.09999847412109,0.0,0,1.0,282,6
82770,2005-06-21,725300,6,75.80000305175781,58.29999923706055,1017.4000244140624,9.899999618530272,7.400000095367432,12.0,52.0,0.0,0,0.0,172,1
82792,2005-06-09,725305,6,75.69999694824219,63.20000076293945,1010.0,10.0,4.599999904632568,12.0,62.09999847412109,0.0,0,0.0,160,3
82814,2005-06-01,725327,6,67.9000015258789,50.5,1017.5999755859376,10.0,7.699999809265137,15.899999618530272,55.0,0.0,0,0.0,152,2
82816,2005-09-09,725300,9,72.80000305175781,62.20000076293945,1018.2999877929688,9.399999618530272,5.199999809265137,12.0,61.0,0.0,0,0.0,252,4
82831,2005-08-19,725316,8,80.9000015258789,70.5,1011.7999877929688,9.600000381469728,8.300000190734863,15.899999618530272,71.5999984741211,0.1599999964237213,0,1.0,231,4
82840,2005-04-20,725320,4,69.5999984741211,56.0,1011.7999877929688,10.0,9.100000381469728,15.899999618530272,55.900001525878906,0.0,0,0.0,110,2
82845,2005-03-06,725316,3,45.59999847412109,30.600000381469727,1016.7000122070312,9.800000190734863,11.399999618530272,20.0,30.899999618530277,0.0,0,0.0,65,6
82861,2005-03-18,725327,3,39.29999923706055,25.899999618530277,1014.0999755859376,8.0,8.5,15.0,27.0,0.0,0,0.0,77,4
82872,2005-02-18,725300,2,18.5,2.299999952316284,1026.5,10.0,7.900000095367432,12.0,10.899999618530272,0.0,0,0.0,49,4
82873,2005-12-16,725314,12,34.0,19.200000762939453,1015.5999755859376,10.0,10.100000381469728,15.899999618530272,27.0,0.0,0,0.0,350,4
82883,2005-04-01,725314,4,55.400001525878906,36.09999847412109,1016.9000244140624,10.0,7.800000190734863,16.899999618530273,50.0,0.0,0,0.0,91,4
82886,2005-12-26,725327,12,34.79999923706055,30.600000381469727,1011.4000244140624,8.399999618530273,8.699999809265137,15.0,33.099998474121094,0.0,1,0.0,360,0
82893,2005-08-16,725316,8,71.69999694824219,65.69999694824219,1019.4000244140624,5.300000190734863,4.900000095367432,12.0,64.0,0.0900000035762786,1,0.0,228,1
82907,2005-03-24,725300,3,35.599998474121094,24.200000762939453,1017.0999755859376,8.600000381469727,5.099999904632568,13.0,21.899999618530277,0.0099999997764825,1,0.0,83,3
82927,2005-07-26,725315,7,83.4000015258789,74.4000015258789,1009.9000244140624,9.300000190734863,9.100000381469728,19.0,78.80000305175781,0.0,0,1.0,207,1
82928,2005-02-27,725316,2,35.400001525878906,29.5,1018.7000122070312,9.600000381469728,6.800000190734863,9.899999618530272,28.899999618530277,0.0,0,0.0,58,6
82959,2006-05-10,725320,5,60.79999923706055,57.0,1006.0999755859376,4.099999904632568,2.0999999046325684,7.0,55.0,0.0199999995529651,1,0.0,130,2
82983,2006-01-10,725305,1,30.5,23.799999237060547,1027.199951171875,7.0,4.099999904632568,8.899999618530273,19.399999618530277,0.0,0,1.0,10,1
82985,2006-02-08,725316,2,33.099998474121094,17.200000762939453,1022.0,9.600000381469728,5.599999904632568,14.0,28.399999618530277,0.0,0,1.0,39,2
83014,2006-02-25,725314,2,46.20000076293945,24.200000762939453,1028.300048828125,10.0,11.199999809265137,20.0,34.0,0.0,0,0.0,56,5
83016,2006-02-19,725317,2,10.600000381469728,-1.399999976158142,1035.5999755859375,10.0,4.199999809265137,8.899999618530273,3.200000047683716,0.0,0,1.0,50,6
83017,2006-02-27,725317,2,39.0,19.799999237060547,1019.7000122070312,10.0,7.900000095367432,13.0,30.200000762939453,0.0,0,1.0,58,0
83058,2006-01-28,725317,1,47.400001525878906,33.20000076293945,1021.2999877929688,10.0,10.300000190734863,16.899999618530273,42.79999923706055,0.0,0,1.0,28,5
83065,2006-01-05,725316,1,37.20000076293945,29.799999237060547,1017.2000122070312,9.600000381469728,11.300000190734863,15.0,35.599998474121094,0.0,0,1.0,5,3
83069,2006-02-07,725315,2,25.100000381469727,12.399999618530272,1022.7999877929688,10.0,7.5,11.100000381469728,15.800000190734863,0.0,0,1.0,38,1
83083,2006-02-11,725326,2,30.299999237060547,24.299999237060547,,8.699999809265137,4.800000190734863,13.0,24.799999237060547,0.0,0,0.0,42,5
83200,2006-10-03,725326,10,73.4000015258789,61.0,,9.5,6.300000190734863,20.0,59.0,0.1099999994039535,0,1.0,276,1
83240,2006-10-20,725326,10,38.5,30.399999618530277,,8.899999618530273,2.5999999046325684,9.899999618530272,26.600000381469727,0.0,0,1.0,293,4
83243,2006-02-01,725326,2,38.400001525878906,29.899999618530277,,10.0,9.0,20.0,33.79999923706055,0.0,0,1.0,32,2
83278,2006-08-04,725330,8,73.69999694824219,61.79999923706055,1017.4000244140624,9.199999809265137,4.5,8.899999618530273,61.0,0.0399999991059303,1,0.0,216,4
83319,2006-11-10,725305,11,45.79999923706055,41.29999923706055,1012.0999755859376,8.800000190734863,12.0,28.0,39.20000076293945,0.5299999713897705,0,1.0,314,4
83333,2006-12-16,725327,12,37.70000076293945,33.099998474121094,1015.5,8.0,7.199999809265137,14.0,27.0,0.0,0,0.0,350,5
83336,2006-05-18,725327,5,50.59999847412109,45.29999923706055,1003.4000244140624,8.600000381469727,7.800000190734863,15.899999618530272,44.59999847412109,0.0299999993294477,0,1.0,138,3
83373,2006-05-26,725316,5,77.19999694824219,61.29999923706055,1004.5,9.899999618530272,10.100000381469728,15.899999618530272,66.19999694824219,0.0,0,1.0,146,4
83395,2006-04-20,725316,4,68.0999984741211,46.0,1012.7999877929688,9.600000381469728,3.900000095367432,8.899999618530273,59.0,0.0,0,0.0,110,3
83412,2006-09-02,725327,9,64.0,56.09999847412109,1021.0999755859376,10.0,4.800000190734863,8.0,55.0,0.0,0,0.0,245,5
83413,2006-05-19,725315,5,56.59999847412109,39.09999847412109,1007.7999877929688,10.0,4.900000095367432,8.899999618530273,43.0,0.0,0,0.0,139,4
83422,2006-07-25,725314,7,78.9000015258789,64.19999694824219,1014.0999755859376,9.899999618530272,3.700000047683716,8.0,64.9000015258789,0.0,0,0.0,206,1
83429,2006-02-23,725300,2,33.79999923706055,19.799999237060547,1014.2999877929688,10.0,8.5,18.100000381469727,24.100000381469727,0.0,0,0.0,54,3
83438,2006-03-17,725327,3,33.79999923706055,25.299999237060547,1025.699951171875,9.5,8.5,14.0,28.399999618530277,0.0,0,1.0,76,4
83458,2006-07-30,725305,7,81.0999984741211,75.30000305175781,1011.7000122070312,7.900000095367432,6.199999809265137,13.0,73.0,0.0,0,0.0,211,6
83479,2006-09-26,725315,9,58.70000076293945,44.70000076293945,1015.5999755859376,10.0,5.599999904632568,11.100000381469728,42.09999847412109,0.0,0,0.0,269,1
83507,2006-02-11,725330,2,31.299999237060547,27.100000381469727,1017.4000244140624,4.699999809265137,4.400000095367432,8.899999618530273,26.100000381469727,0.0,0,0.0,42,5
83510,2006-07-13,725305,7,74.4000015258789,69.4000015258789,1015.0,5.900000095367432,4.900000095367432,9.899999618530272,64.0,0.0,0,0.0,194,3
83517,2006-09-01,725300,9,69.0999984741211,58.20000076293945,1020.9000244140624,10.0,9.399999618530272,13.0,64.4000015258789,0.0,0,1.0,244,4
83524,2006-09-29,725314,9,53.59999847412109,40.900001525878906,1015.5,10.0,3.700000047683716,8.899999618530273,41.0,0.0,0,0.0,272,4
83542,2006-07-10,725317,7,77.30000305175781,63.20000076293945,1013.7000122070312,10.0,5.199999809265137,9.899999618530272,66.19999694824219,0.0,0,1.0,191,0
83550,2006-04-30,725330,4,55.20000076293945,47.09999847412109,1021.0999755859376,8.5,7.900000095367432,13.0,41.0,0.0700000002980232,0,0.0,120,6
83688,2007-04-04,725320,4,31.200000762939453,20.700000762939453,1019.9000244140624,10.0,14.899999618530272,23.899999618530277,24.799999237060547,0.0,0,1.0,94,2
83726,2007-04-26,725317,4,62.79999923706055,55.79999923706055,1005.5,8.800000190734863,7.699999809265137,16.899999618530273,57.20000076293945,0.2899999916553497,0,1.0,116,3
83757,2007-08-19,725326,8,65.5999984741211,60.70000076293945,,8.800000190734863,5.300000190734863,15.0,60.79999923706055,0.1899999976158142,0,1.0,231,6
83773,2007-05-14,725326,5,72.30000305175781,47.900001525878906,,9.800000190734863,5.699999809265137,21.0,59.0,0.0,0,1.0,134,0
83809,2007-01-08,725326,1,31.600000381469727,22.200000762939453,,9.899999618530272,12.5,22.0,24.799999237060547,0.0299999993294477,0,0.0,8,0
83849,2007-01-17,725326,1,8.399999618530273,3.0,,9.800000190734863,4.599999904632568,7.0,-0.4000000059604645,0.0,0,1.0,17,2
83934,2007-12-30,725327,12,27.100000381469727,22.100000381469727,1018.0,7.699999809265137,4.599999904632568,8.899999618530273,24.799999237060547,0.0,0,1.0,364,6
83943,2007-07-03,725315,7,67.9000015258789,55.900001525878906,1020.7000122070312,10.0,3.400000095367432,6.0,53.59999847412109,0.0,0,1.0,184,1
83947,2007-12-30,725315,12,29.0,25.600000381469727,1017.0,6.300000190734863,5.599999904632568,9.899999618530272,24.100000381469727,0.0,0,0.0,364,6
84024,2007-04-09,725330,4,34.20000076293945,24.899999618530277,1019.7000122070312,9.5,4.599999904632568,15.0,19.899999618530277,0.0,0,0.0,99,0
84026,2007-12-07,725315,12,28.700000762939453,26.399999618530277,1020.5999755859376,5.599999904632568,4.800000190734863,15.0,24.799999237060547,0.1400000005960464,0,1.0,341,4
84043,2007-08-05,725300,8,75.19999694824219,67.0,1010.9000244140624,7.199999809265137,8.699999809265137,15.0,64.0,1.059999942779541,0,0.0,217,6
84044,2007-07-06,725327,7,73.9000015258789,59.20000076293945,1017.2000122070312,10.0,3.5999999046325684,7.0,62.59999847412109,0.0,0,1.0,187,4
84064,2007-02-01,725305,2,20.200000762939453,14.100000381469728,1010.0999755859376,6.800000190734863,12.199999809265137,15.899999618530272,17.100000381469727,0.0,0,0.0,32,3
84081,2007-12-28,725320,12,31.799999237060547,27.899999618530277,1017.7999877929688,5.0,8.800000190734863,19.0,28.0,0.0,1,0.0,362,4
84092,2007-06-06,725315,6,65.4000015258789,50.70000076293945,1011.5,10.0,9.100000381469728,16.899999618530273,48.20000076293945,0.0,0,1.0,157,2
84111,2007-06-15,725315,6,79.0999984741211,56.5,1015.0999755859376,9.800000190734863,6.300000190734863,11.100000381469728,64.4000015258789,0.0,0,1.0,166,4
84118,2007-07-15,725320,7,74.5999984741211,58.79999923706055,1011.5999755859376,10.0,3.200000047683716,8.0,59.0,0.0,0,0.0,196,6
84187,2007-04-14,725300,4,43.59999847412109,23.5,1017.5,10.0,7.0,14.0,32.0,0.0,0,0.0,104,5
84198,2007-04-23,725317,4,71.4000015258789,50.59999847412109,1013.5,9.699999809265137,12.600000381469728,18.100000381469727,64.4000015258789,0.0,0,1.0,113,0
84204,2007-10-26,725327,10,55.5,47.20000076293945,1019.0999755859376,9.300000190734863,5.800000190734863,11.100000381469728,45.0,0.0299999993294477,0,0.0,299,4
84208,2007-04-19,725305,4,47.29999923706055,39.59999847412109,1017.7000122070312,9.600000381469728,9.300000190734863,14.0,42.79999923706055,0.0,0,1.0,109,3
84213,2007-11-22,725316,11,38.400001525878906,30.899999618530277,1022.7999877929688,8.800000190734863,15.300000190734863,22.899999618530277,33.79999923706055,1.7000000476837158,0,1.0,326,3
84277,2008-11-15,725305,11,41.0,31.0,1011.0,10.0,11.800000190734863,19.0,37.0,0.0,0,0.0,320,5
84283,2008-01-21,725330,1,15.100000381469728,0.699999988079071,1037.0,10.0,7.099999904632568,14.0,0.0,0.0,0,0.0,21,0
84326,2008-01-16,725316,1,29.700000762939453,20.0,1021.0,10.0,9.5,15.899999618530272,21.899999618530277,0.0,0,0.0,16,2
84366,2008-06-08,725326,6,78.19999694824219,69.4000015258789,,9.800000190734863,8.0,19.0,66.19999694824219,0.1700000017881393,0,0.0,160,6
84394,2008-01-01,725326,1,19.200000762939453,16.200000762939453,,3.799999952316284,13.600000381469728,22.899999618530277,6.800000190734863,0.0,0,1.0,1,1
84505,2008-06-27,725326,6,72.0,65.9000015258789,,10.0,3.5,9.899999618530272,64.4000015258789,0.0,0,0.0,179,4
84556,2008-01-22,725320,1,22.600000381469727,15.899999618530272,1022.2000122070312,5.800000190734863,10.800000190734863,18.100000381469727,12.0,0.1299999952316284,1,1.0,22,1
84560,2008-10-03,725315,10,54.20000076293945,44.0,1014.9000244140624,10.0,5.5,12.0,42.79999923706055,0.0,0,1.0,277,4
84589,2008-04-11,725300,4,51.0,44.5,997.7999877929688,6.400000095367432,12.300000190734863,21.0,37.0,0.8199999928474426,0,0.0,102,4
84597,2008-11-16,725300,11,33.599998474121094,24.399999618530277,1014.7999877929688,10.0,10.199999809265137,14.0,28.399999618530277,0.0,0,1.0,321,6
84621,2008-04-25,725326,4,67.30000305175781,60.400001525878906,,9.0,6.900000095367432,25.100000381469727,62.59999847412109,0.2000000029802322,0,1.0,116,4
84651,2008-03-13,725330,3,41.29999923706055,32.900001525878906,1008.4000244140624,8.699999809265137,11.5,20.0,28.200000762939453,0.0,0,0.0,73,3
84658,2008-08-07,725316,8,74.19999694824219,62.400001525878906,1016.2000122070312,10.0,8.199999809265137,12.0,66.19999694824219,0.0,0,1.0,220,3
84660,2008-12-13,725320,12,31.299999237060547,22.899999618530277,1017.0,10.0,12.600000381469728,23.899999618530277,21.200000762939453,0.0,0,1.0,348,5
84661,2008-08-08,725314,8,72.0,60.59999847412109,1016.7999877929688,7.400000095367432,2.700000047683716,8.0,60.79999923706055,,1,1.0,221,4
84664,2008-01-03,725315,1,10.399999618530272,5.0,1041.4000244140625,10.0,8.300000190734863,16.899999618530273,-0.8999999761581421,0.0,0,0.0,3,3
84666,2008-10-18,725305,10,48.70000076293945,39.09999847412109,1026.199951171875,9.800000190734863,3.700000047683716,7.0,37.0,0.0,0,0.0,292,5
84670,2008-07-31,725300,7,78.4000015258789,67.0,1007.0999755859376,9.699999809265137,5.699999809265137,16.899999618530273,71.5999984741211,0.0,0,1.0,213,3
84687,2008-04-27,725320,4,48.29999923706055,33.70000076293945,1022.0999755859376,10.0,3.299999952316284,13.0,37.400001525878906,0.0,0,1.0,118,6
84748,2008-03-02,725320,3,48.70000076293945,39.59999847412109,1011.5999755859376,9.300000190734863,11.0,18.100000381469727,41.0,0.0599999986588954,0,1.0,62,6
84770,2008-06-25,725316,6,75.69999694824219,65.0,1018.0,9.600000381469728,7.5,14.0,66.9000015258789,0.1899999976158142,0,0.0,177,2
84784,2008-04-22,725317,4,65.30000305175781,49.70000076293945,1015.5,9.699999809265137,7.0,12.0,55.0,0.0,0,0.0,113,1
84789,2008-08-06,725326,8,74.19999694824219,64.80000305175781,,10.0,3.700000047683716,8.899999618530273,60.79999923706055,0.0,0,0.0,219,2
84796,2008-09-11,725314,9,69.4000015258789,61.59999847412109,1017.9000244140624,9.5,3.5999999046325684,7.0,62.09999847412109,0.0099999997764825,0,0.0,255,3
84820,2008-05-23,725305,5,51.59999847412109,39.29999923706055,1018.5,10.0,8.899999618530273,13.0,48.0,0.0,0,0.0,144,4
84842,2008-04-24,725300,4,64.0999984741211,37.5,1018.7999877929688,10.0,13.5,23.899999618530277,53.09999847412109,0.0099999997764825,0,0.0,115,3
84849,2008-05-03,725330,5,60.70000076293945,49.400001525878906,1004.2999877929688,9.800000190734863,15.899999618530272,27.0,50.0,0.050000000745058,0,0.0,124,5
84860,2008-05-19,725327,5,51.09999847412109,34.900001525878906,1006.0999755859376,10.0,3.5,9.899999618530272,39.0,0.0,0,0.0,140,0
84875,2008-02-21,725317,2,16.200000762939453,9.800000190734863,1027.0999755859375,7.800000190734863,8.0,14.0,10.399999618530272,0.0399999991059303,0,1.0,52,3
84876,2008-06-09,725327,6,74.4000015258789,66.19999694824219,1010.0,9.800000190734863,8.800000190734863,14.0,66.0,0.2899999916553497,0,0.0,161,0
84877,2008-01-02,725316,1,7.800000190734863,1.399999976158142,1039.300048828125,9.5,13.800000190734863,20.0,1.899999976158142,0.0,0,0.0,2,2
84890,2008-09-01,725300,9,76.5999984741211,55.0,1019.5,10.0,6.5,13.0,62.09999847412109,0.0,0,0.0,245,0
84898,2008-07-24,725327,7,69.5,53.70000076293945,1018.7000122070312,10.0,3.200000047683716,8.0,55.400001525878906,0.0,0,1.0,206,3
84945,2009-06-18,725315,6,75.9000015258789,68.80000305175781,1010.7000122070312,9.100000381469728,9.699999809265137,20.0,66.0,,0,0.0,169,3
84959,2009-09-19,725317,9,64.0999984741211,49.79999923706055,1021.2999877929688,9.600000381469728,5.300000190734863,11.100000381469728,48.900001525878906,0.0,0,0.0,262,5
84990,2009-12-17,725326,12,21.799999237060547,16.799999237060547,,10.0,6.199999809265137,8.899999618530273,12.199999809265137,0.0,0,1.0,351,3
85189,2009-12-09,725305,12,33.5,30.100000381469727,985.2999877929688,2.5999999046325684,14.600000381469728,27.0,24.100000381469727,0.4900000095367431,1,0.0,343,2
85198,2009-09-23,725317,9,69.4000015258789,64.0,1019.0999755859376,8.300000190734863,1.7999999523162842,6.0,60.79999923706055,0.0,0,1.0,266,2
85205,2009-09-28,725327,9,58.900001525878906,45.59999847412109,1000.4000244140624,10.0,15.699999809265137,23.899999618530277,52.0,0.0799999982118606,0,0.0,271,0
85222,2009-09-08,725327,9,67.5,62.79999923706055,1018.2000122070312,6.300000190734863,2.200000047683716,7.0,61.0,0.0099999997764825,0,0.0,251,1
85224,2009-01-29,725327,1,17.600000381469727,12.600000381469728,1014.2000122070312,8.899999618530273,12.300000190734863,20.0,8.100000381469727,0.0099999997764825,0,0.0,29,3
85226,2009-01-14,725327,1,5.199999809265137,0.6000000238418579,1021.2999877929688,5.199999809265137,5.800000190734863,11.100000381469728,-2.900000095367432,0.0199999995529651,1,0.0,14,2
85230,2009-11-20,725327,11,43.79999923706055,38.5,1021.0999755859376,9.399999618530272,6.699999809265137,9.899999618530272,37.400001525878906,0.0399999991059303,0,1.0,324,4
85274,2009-12-08,725326,12,28.600000381469727,25.5,,4.800000190734863,9.5,23.899999618530277,26.600000381469727,0.0,0,0.0,342,1
85291,2009-06-07,725315,6,70.5999984741211,54.09999847412109,1012.0,10.0,8.699999809265137,16.899999618530273,61.0,0.0,0,0.0,158,6
85303,2009-12-23,725330,12,28.799999237060547,24.299999237060547,1026.9000244140625,8.699999809265137,14.800000190734863,18.100000381469727,28.0,0.0399999991059303,0,0.0,357,2
85335,2009-11-09,725300,11,60.29999923706055,47.70000076293945,1021.2999877929688,10.0,9.5,15.899999618530272,45.0,0.0,0,0.0,313,0
85348,2009-08-07,725330,8,65.4000015258789,55.29999923706055,1021.2999877929688,9.899999618530272,3.0,7.0,53.09999847412109,0.0099999997764825,0,0.0,219,4
85363,2009-04-17,725305,4,52.29999923706055,29.399999618530277,1028.300048828125,10.0,3.0,7.0,32.0,0.0,0,0.0,107,4
85371,2009-07-31,725316,7,71.69999694824219,57.900001525878906,1014.4000244140624,10.0,5.400000095367432,9.899999618530272,62.09999847412109,0.0,0,0.0,212,4
85376,2009-02-20,725314,2,28.700000762939453,13.199999809265137,1022.2000122070312,10.0,5.599999904632568,9.899999618530272,16.0,0.0,0,0.0,51,4
85395,2009-12-11,725314,12,26.299999237060547,9.5,1027.800048828125,10.0,4.300000190734863,8.0,17.100000381469727,0.0,0,0.0,345,4
85427,2009-06-13,725330,6,65.5999984741211,55.0,1015.2000122070312,10.0,3.900000095367432,11.100000381469728,57.0,0.0,0,0.0,164,5
85431,2009-09-19,725320,9,67.0999984741211,56.900001525878906,1022.4000244140624,8.100000381469727,5.900000095367432,8.899999618530273,48.900001525878906,0.0,0,0.0,262,5
85438,2009-12-11,725305,12,12.899999618530272,2.900000095367432,1024.0999755859375,10.0,7.199999809265137,12.0,6.099999904632568,0.0,0,0.0,345,4
85440,2009-02-24,725300,2,25.200000762939453,15.699999809265137,1029.0,9.699999809265137,7.900000095367432,14.0,9.0,0.0,0,0.0,55,1
85444,2009-01-15,725300,1,-4.199999809265137,-14.0,1034.4000244140625,9.699999809265137,11.399999618530272,19.0,-11.0,0.1000000014901161,0,0.0,15,3
85448,2009-10-15,725305,10,43.400001525878906,39.09999847412109,1015.5,7.599999904632568,7.800000190734863,14.0,42.09999847412109,0.2199999988079071,0,0.0,288,3
85452,2009-01-17,725327,1,9.899999618530272,1.600000023841858,1020.9000244140624,8.800000190734863,12.100000381469728,21.0,-8.0,0.0,0,0.0,17,5
85462,2009-12-15,725305,12,22.899999618530277,13.5,1025.0999755859375,10.0,11.600000381469728,15.899999618530272,12.0,0.0099999997764825,0,0.0,349,1
85471,2009-12-27,725317,12,24.100000381469727,21.600000381469727,1012.7000122070312,5.099999904632568,8.5,19.0,15.800000190734863,0.0,0,1.0,361,6
85477,2009-12-03,725300,12,35.900001525878906,28.100000381469727,1008.9000244140624,9.699999809265137,11.100000381469728,18.100000381469727,32.0,0.0,0,0.0,337,3
85484,2009-05-22,725315,5,73.4000015258789,56.0,1020.0,10.0,3.900000095367432,7.0,62.09999847412109,0.0,0,0.0,142,4
85494,2009-04-09,725316,4,47.900001525878906,31.299999237060547,1010.9000244140624,10.0,3.200000047683716,7.0,32.0,0.0,0,0.0,99,3
85495,2009-07-12,725315,7,70.4000015258789,58.79999923706055,1019.0999755859376,10.0,2.799999952316284,7.0,60.09999847412109,0.0199999995529651,0,0.0,193,6
85501,2009-12-03,725317,12,34.79999923706055,28.700000762939453,1012.4000244140624,9.100000381469728,13.699999809265137,22.0,30.0,0.050000000745058,0,0.0,337,3
85516,2009-11-07,725327,11,56.09999847412109,42.20000076293945,1012.2000122070312,10.0,10.100000381469728,19.0,46.0,0.0,0,0.0,311,5
85525,2009-10-20,725314,10,59.20000076293945,46.59999847412109,1017.2999877929688,10.0,6.099999904632568,14.0,46.0,0.0,0,0.0,293,1
85557,2009-04-25,725320,4,72.69999694824219,57.29999923706055,1012.5999755859376,10.0,12.5,21.0,52.0,0.0,0,0.0,115,5
85558,2009-03-17,725327,3,54.29999923706055,39.09999847412109,1020.2999877929688,8.399999618530273,7.900000095367432,20.0,37.900001525878906,0.0,0,0.0,76,1
85576,2009-11-20,725305,11,46.70000076293945,38.59999847412109,1020.4000244140624,7.800000190734863,7.099999904632568,8.899999618530273,41.0,0.0,0,0.0,324,4
85618,2005-07-28,725305,7,62.59999847412109,53.29999923706055,1019.5,9.899999618530272,2.5,8.899999618530273,53.59999847412109,0.0,0,1.0,209,3
85629,2005-02-11,725327,2,27.299999237060547,21.399999618530277,1020.2000122070312,8.800000190734863,8.600000381469727,13.0,21.200000762939453,0.0,0,1.0,42,4
85673,2005-04-21,725315,4,53.0,51.79999923706055,1014.9000244140624,3.299999952316284,11.100000381469728,18.100000381469727,46.400001525878906,0.6800000071525574,1,1.0,111,3
85684,2005-12-19,725326,12,1.399999976158142,-4.400000095367432,,10.0,8.100000381469727,12.0,-5.800000190734863,0.0,0,0.0,353,0
85775,2005-11-23,725326,11,39.5,29.399999618530277,,10.0,8.199999809265137,23.899999618530277,33.79999923706055,0.0,0,1.0,327,2
85779,2005-01-07,725326,1,15.300000190734863,10.300000190734863,,9.600000381469728,3.700000047683716,12.0,-4.0,0.0,0,1.0,7,4
85859,2005-12-16,725300,12,23.600000381469727,17.399999618530273,1009.0,6.5,13.0,21.0,19.899999618530277,0.0199999995529651,1,1.0,350,4
85864,2005-09-04,725316,9,71.0999984741211,51.70000076293945,1023.0,10.0,2.5,8.0,52.0,0.0,0,0.0,247,6
85892,2005-01-21,725315,1,22.799999237060547,17.299999237060547,1020.9000244140624,8.600000381469727,13.5,19.0,17.100000381469727,0.0099999997764825,0,0.0,21,4
85933,2005-12-23,725305,12,36.400001525878906,30.899999618530277,1007.2999877929688,5.699999809265137,10.5,14.0,33.79999923706055,0.0,0,1.0,357,4
85934,2005-05-05,725315,5,54.59999847412109,30.0,1026.0,9.899999618530272,5.900000095367432,8.899999618530273,37.900001525878906,0.0,0,0.0,125,3
85944,2005-01-09,725315,1,31.799999237060547,29.200000762939453,1023.2999877929688,7.5,10.899999618530272,18.100000381469727,26.100000381469727,0.0,0,0.0,9,6
85948,2005-11-21,725317,11,39.79999923706055,34.5,1016.0999755859376,6.5,6.199999809265137,13.0,32.0,0.0,1,1.0,325,0
85953,2005-01-30,725330,1,24.600000381469727,19.5,1023.7000122070312,5.599999904632568,4.300000190734863,8.0,12.0,0.0599999986588954,1,0.0,30,6
85962,2005-12-25,725316,12,37.59999847412109,33.70000076293945,1004.7999877929688,6.300000190734863,12.100000381469728,20.0,35.099998474121094,0.0799999982118606,1,0.0,359,6
85968,2005-05-12,725314,5,70.0,62.29999923706055,1018.2000122070312,6.400000095367432,6.900000095367432,15.899999618530272,59.0,0.0,0,0.0,132,3
86020,2005-07-16,725327,7,75.69999694824219,70.69999694824219,1014.7999877929688,5.599999904632568,2.5,7.0,69.0999984741211,0.0,0,0.0,197,5
86025,2005-05-05,725300,5,53.900001525878906,28.0,1025.699951171875,9.899999618530272,7.400000095367432,14.0,33.099998474121094,0.0,0,0.0,125,3
86054,2005-12-14,725315,12,30.5,28.799999237060547,1015.7999877929688,4.099999904632568,12.899999618530272,21.0,26.600000381469727,0.0799999982118606,0,1.0,348,2
86059,2005-04-26,725327,4,50.900001525878906,38.09999847412109,998.7999877929688,10.0,12.199999809265137,22.0,44.09999847412109,0.0199999995529651,0,0.0,116,1
86069,2005-08-10,725316,8,81.5999984741211,69.30000305175781,1014.7999877929688,6.599999904632568,5.099999904632568,8.899999618530273,73.9000015258789,0.0,0,0.0,222,2
86072,2005-10-10,725314,10,54.20000076293945,49.0,1017.2000122070312,7.400000095367432,2.400000095367432,8.0,42.79999923706055,0.0,1,1.0,283,0
86169,2005-02-28,725316,2,32.29999923706055,28.600000381469727,1007.4000244140624,6.300000190734863,11.5,20.0,26.600000381469727,0.0199999995529651,1,1.0,59,0
86171,2005-12-09,725327,12,19.799999237060547,17.100000381469727,1025.5,4.599999904632568,10.300000190734863,15.899999618530272,10.399999618530272,0.1400000005960464,1,1.0,343,4
86181,2005-09-03,725314,9,71.0999984741211,59.09999847412109,1022.5999755859376,9.600000381469728,1.2999999523162842,8.0,55.0,0.0099999997764825,1,0.0,246,5
86194,2005-02-28,725300,2,33.400001525878906,29.899999618530277,1004.7999877929688,3.0,8.0,15.899999618530272,27.100000381469727,0.4399999976158142,1,0.0,59,0
86197,2005-07-10,725314,7,80.69999694824219,65.5999984741211,1017.9000244140624,9.300000190734863,5.699999809265137,12.0,68.0,0.0,0,0.0,191,6
86204,2005-10-07,725315,10,47.79999923706055,38.900001525878906,1019.9000244140624,10.0,8.600000381469727,13.0,42.09999847412109,0.0,0,0.0,280,4
86217,2005-09-12,725314,9,75.0999984741211,61.400001525878906,1019.0,6.300000190734863,4.099999904632568,8.0,62.09999847412109,0.0,0,0.0,255,0
